valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2018-W43,week,CH,country,0 - 4,agegroup_ili_ari,all,36,12218.7,1241.7,8.18,0.08,4.4,stagnant,TRUE
consultations,2018-W43,week,CH,country,15 - 29,agegroup_ili_ari,all,465.8,25498.7,1273.7,31.37,0.63,57.2,rising,TRUE
consultations,2018-W43,week,CH,country,30 - 64,agegroup_ili_ari,all,188,67414.6,4327.2,4.45,0.07,23.1,falling,TRUE
consultations,2018-W43,week,CH,country,5 - 14,agegroup_ili_ari,all,0,22341.2,1157.7,0,0,0,falling,TRUE
consultations,2018-W43,week,CH,country,65+,agegroup_ili_ari,all,124.2,25521.8,3746.7,7.84,0.05,15.3,rising,TRUE
consultations,2018-W43,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W44,week,CH,country,0 - 4,agegroup_ili_ari,all,0,10363.5,1046.1,0,0,0,falling,TRUE
consultations,2018-W44,week,CH,country,15 - 29,agegroup_ili_ari,all,236.3,25139.6,1210.5,15.91,0.33,14.5,falling,TRUE
consultations,2018-W44,week,CH,country,30 - 64,agegroup_ili_ari,all,934.4,67798.5,4193.9,22.12,0.36,57.2,rising,TRUE
consultations,2018-W44,week,CH,country,5 - 14,agegroup_ili_ari,all,88.4,19239.4,986.9,10.4,0.2,5.4,stagnant,TRUE
consultations,2018-W44,week,CH,country,65+,agegroup_ili_ari,all,374.5,25382.2,3578.7,23.64,0.17,22.9,rising,TRUE
consultations,2018-W44,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W45,week,CH,country,0 - 4,agegroup_ili_ari,all,38.7,11357.5,1312.4,8.8,0.08,3,stagnant,TRUE
consultations,2018-W45,week,CH,country,15 - 29,agegroup_ili_ari,all,336.9,26447.8,1362.4,22.69,0.44,25.8,stagnant,TRUE
consultations,2018-W45,week,CH,country,30 - 64,agegroup_ili_ari,all,773.9,70976.3,4683.9,18.32,0.28,59.2,stagnant,TRUE
consultations,2018-W45,week,CH,country,5 - 14,agegroup_ili_ari,all,40.3,21092.1,1229.7,4.74,0.08,3.1,stagnant,TRUE
consultations,2018-W45,week,CH,country,65+,agegroup_ili_ari,all,118,26855.8,4051.6,7.45,0.05,9,stagnant,TRUE
consultations,2018-W45,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W46,week,CH,country,0 - 4,agegroup_ili_ari,all,41.6,10564.3,1259,9.47,0.08,3,stagnant,TRUE
consultations,2018-W46,week,CH,country,15 - 29,agegroup_ili_ari,all,340.6,26155.6,1349.4,22.94,0.44,24.3,stagnant,TRUE
consultations,2018-W46,week,CH,country,30 - 64,agegroup_ili_ari,all,828.8,71339.1,4693.5,19.62,0.3,59.3,stagnant,TRUE
consultations,2018-W46,week,CH,country,5 - 14,agegroup_ili_ari,all,129.2,19726,1161.5,15.21,0.26,9.2,rising,TRUE
consultations,2018-W46,week,CH,country,65+,agegroup_ili_ari,all,58.6,27034.4,4065.6,3.7,0.02,4.2,falling,TRUE
consultations,2018-W46,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W47,week,CH,country,0 - 4,agegroup_ili_ari,all,216.1,10174.4,1247.3,49.14,0.4,7.1,rising,TRUE
consultations,2018-W47,week,CH,country,15 - 29,agegroup_ili_ari,all,564.7,26291.9,1347.6,38.03,0.74,18.7,rising,TRUE
consultations,2018-W47,week,CH,country,30 - 64,agegroup_ili_ari,all,1700.3,72056.2,4666.3,40.25,0.62,56.2,rising,TRUE
consultations,2018-W47,week,CH,country,5 - 14,agegroup_ili_ari,all,311.9,19068.6,1178.4,36.71,0.59,10.3,rising,TRUE
consultations,2018-W47,week,CH,country,65+,agegroup_ili_ari,all,232.4,27263.2,4020.4,14.67,0.1,7.7,rising,TRUE
consultations,2018-W47,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W48,week,CH,country,0 - 4,agegroup_ili_ari,all,42.7,10305.3,1291.9,9.7,0.08,2.1,stagnant,TRUE
consultations,2018-W48,week,CH,country,15 - 29,agegroup_ili_ari,all,638.1,25598.9,1300.9,42.97,0.85,31.7,rising,TRUE
consultations,2018-W48,week,CH,country,30 - 64,agegroup_ili_ari,all,1152,69685.3,4418.5,27.27,0.43,57.2,stagnant,TRUE
consultations,2018-W48,week,CH,country,5 - 14,agegroup_ili_ari,all,0,19250.9,1215.3,0,0,0,falling,TRUE
consultations,2018-W48,week,CH,country,65+,agegroup_ili_ari,all,181.1,26246.3,3782.4,11.43,0.08,9,stagnant,TRUE
consultations,2018-W48,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W49,week,CH,country,0 - 4,agegroup_ili_ari,all,157.3,11179.9,1407.2,35.78,0.28,5.5,stagnant,TRUE
consultations,2018-W49,week,CH,country,15 - 29,agegroup_ili_ari,all,655.8,27175.3,1403.6,44.16,0.85,22.8,stagnant,TRUE
consultations,2018-W49,week,CH,country,30 - 64,agegroup_ili_ari,all,1374.2,73784.2,4770.2,32.53,0.5,47.9,stagnant,TRUE
consultations,2018-W49,week,CH,country,5 - 14,agegroup_ili_ari,all,285.3,20845.9,1309.5,33.58,0.53,9.9,stagnant,TRUE
consultations,2018-W49,week,CH,country,65+,agegroup_ili_ari,all,398.9,27795.1,4077.4,25.18,0.17,13.9,rising,TRUE
consultations,2018-W49,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W50,week,CH,country,0 - 4,agegroup_ili_ari,all,209.2,10510.6,1356.9,47.57,0.37,10.2,rising,TRUE
consultations,2018-W50,week,CH,country,15 - 29,agegroup_ili_ari,all,397.4,26155,1396.5,26.76,0.5,19.4,falling,TRUE
consultations,2018-W50,week,CH,country,30 - 64,agegroup_ili_ari,all,1006.2,71355,4782.9,23.82,0.36,49,falling,TRUE
consultations,2018-W50,week,CH,country,5 - 14,agegroup_ili_ari,all,86.6,19631,1267.6,10.19,0.16,4.2,stagnant,TRUE
consultations,2018-W50,week,CH,country,65+,agegroup_ili_ari,all,353.1,26923.1,4114,22.29,0.15,17.2,stagnant,TRUE
consultations,2018-W50,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W51,week,CH,country,0 - 4,agegroup_ili_ari,all,480.2,10988.5,1442.3,109.21,0.83,12.9,rising,TRUE
consultations,2018-W51,week,CH,country,15 - 29,agegroup_ili_ari,all,548.8,27055.4,1448,36.96,0.69,14.7,stagnant,TRUE
consultations,2018-W51,week,CH,country,30 - 64,agegroup_ili_ari,all,1771.3,73932.1,4945.5,41.93,0.63,47.5,rising,TRUE
consultations,2018-W51,week,CH,country,5 - 14,agegroup_ili_ari,all,414.6,20493,1339.2,48.8,0.75,11.1,rising,TRUE
consultations,2018-W51,week,CH,country,65+,agegroup_ili_ari,all,511.8,27856.9,4231,32.31,0.21,13.7,rising,TRUE
consultations,2018-W51,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W52,week,CH,country,0 - 4,agegroup_ili_ari,all,614.5,7870.7,448.2,139.76,2.45,26,rising,TRUE
consultations,2018-W52,week,CH,country,15 - 29,agegroup_ili_ari,all,81.4,18252.6,433.4,5.48,0.23,3.4,falling,TRUE
consultations,2018-W52,week,CH,country,30 - 64,agegroup_ili_ari,all,1433.8,50086.9,1498.3,33.94,1.13,60.7,stagnant,TRUE
consultations,2018-W52,week,CH,country,5 - 14,agegroup_ili_ari,all,234.3,14510.5,384.7,27.57,1.04,9.9,stagnant,TRUE
consultations,2018-W52,week,CH,country,65+,agegroup_ili_ari,all,0,18871.4,1283.4,0,0,0,falling,TRUE
consultations,2018-W52,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W01,week,CH,country,0 - 4,agegroup_ili_ari,all,148,5939.7,447.2,33.67,0.45,2.7,falling,TRUE
consultations,2019-W01,week,CH,country,15 - 29,agegroup_ili_ari,all,892.4,14865.6,469.1,60.54,1.92,16.3,rising,TRUE
consultations,2019-W01,week,CH,country,30 - 64,agegroup_ili_ari,all,2781.6,41320.6,1679.5,65.34,1.61,50.8,rising,TRUE
consultations,2019-W01,week,CH,country,5 - 14,agegroup_ili_ari,all,624,11039.8,405.1,72.47,1.97,11.4,rising,TRUE
consultations,2019-W01,week,CH,country,65+,agegroup_ili_ari,all,1033.2,15610.9,1425.1,64.06,0.7,18.9,rising,TRUE
consultations,2019-W01,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W02,week,CH,country,0 - 4,agegroup_ili_ari,all,1161.2,9084.5,1109.1,264.19,2.16,10.8,rising,TRUE
consultations,2019-W02,week,CH,country,15 - 29,agegroup_ili_ari,all,2065.7,26403.6,1361.5,140.13,2.72,19.2,rising,TRUE
consultations,2019-W02,week,CH,country,30 - 64,agegroup_ili_ari,all,5757.4,74684,4995.9,135.24,2.02,53.6,rising,TRUE
consultations,2019-W02,week,CH,country,5 - 14,agegroup_ili_ari,all,797.9,17266.3,1080.1,92.67,1.48,7.4,rising,TRUE
consultations,2019-W02,week,CH,country,65+,agegroup_ili_ari,all,966.9,28358.7,4263.4,59.95,0.4,9,stagnant,TRUE
consultations,2019-W02,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W03,week,CH,country,0 - 4,agegroup_ili_ari,all,1027.2,9414,1207.7,233.7,1.82,8.1,stagnant,TRUE
consultations,2019-W03,week,CH,country,15 - 29,agegroup_ili_ari,all,2331.5,27187.2,1423.7,158.16,3.02,18.5,rising,TRUE
consultations,2019-W03,week,CH,country,30 - 64,agegroup_ili_ari,all,6530.1,76930.5,5176.1,153.39,2.28,51.8,rising,TRUE
consultations,2019-W03,week,CH,country,5 - 14,agegroup_ili_ari,all,1621.5,18054.9,1196.9,188.31,2.84,12.9,rising,TRUE
consultations,2019-W03,week,CH,country,65+,agegroup_ili_ari,all,1102.2,29267.5,4429.6,68.34,0.45,8.7,stagnant,TRUE
consultations,2019-W03,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W04,week,CH,country,0 - 4,agegroup_ili_ari,all,2232.4,10435,1369.5,507.9,3.87,12.3,rising,TRUE
consultations,2019-W04,week,CH,country,15 - 29,agegroup_ili_ari,all,2648.2,27275.6,1405.6,179.65,3.49,14.5,rising,TRUE
consultations,2019-W04,week,CH,country,30 - 64,agegroup_ili_ari,all,8171.2,76065.6,4969.3,191.94,2.94,44.9,rising,TRUE
consultations,2019-W04,week,CH,country,5 - 14,agegroup_ili_ari,all,3083.2,19828.3,1326.5,358.07,5.35,16.9,rising,TRUE
consultations,2019-W04,week,CH,country,65+,agegroup_ili_ari,all,2068.5,28849.2,4232.1,128.25,0.87,11.4,rising,TRUE
consultations,2019-W04,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W05,week,CH,country,0 - 4,agegroup_ili_ari,all,2914.6,10104,1327.7,663.11,5.05,13.9,rising,TRUE
consultations,2019-W05,week,CH,country,15 - 29,agegroup_ili_ari,all,4049.2,26575.8,1343.9,274.69,5.43,19.3,rising,TRUE
consultations,2019-W05,week,CH,country,30 - 64,agegroup_ili_ari,all,8947.3,74224.8,4737.2,210.17,3.29,42.6,stagnant,TRUE
consultations,2019-W05,week,CH,country,5 - 14,agegroup_ili_ari,all,3611.7,19311,1294.3,419.45,6.26,17.2,rising,TRUE
consultations,2019-W05,week,CH,country,65+,agegroup_ili_ari,all,1486.8,28204.6,4032.9,92.18,0.64,7.1,stagnant,TRUE
consultations,2019-W05,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W06,week,CH,country,0 - 4,agegroup_ili_ari,all,2877.1,9318.8,1272.4,654.59,4.79,10.6,stagnant,TRUE
consultations,2019-W06,week,CH,country,15 - 29,agegroup_ili_ari,all,5516.3,28059.5,1395,374.21,7.53,20.4,rising,TRUE
consultations,2019-W06,week,CH,country,30 - 64,agegroup_ili_ari,all,11572.3,79828.1,4950.6,271.83,4.38,42.8,rising,TRUE
consultations,2019-W06,week,CH,country,5 - 14,agegroup_ili_ari,all,4297.4,18033.3,1254.9,499.08,7.17,15.9,rising,TRUE
consultations,2019-W06,week,CH,country,65+,agegroup_ili_ari,all,2787.6,30087.5,4156.1,172.83,1.25,10.3,rising,TRUE
consultations,2019-W06,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W07,week,CH,country,0 - 4,agegroup_ili_ari,all,3196.8,10587,1337.4,727.31,5.76,12,stagnant,TRUE
consultations,2019-W07,week,CH,country,15 - 29,agegroup_ili_ari,all,4744.6,28894.8,1400.6,321.86,6.64,17.8,stagnant,TRUE
consultations,2019-W07,week,CH,country,30 - 64,agegroup_ili_ari,all,12069.5,80774.4,4984.6,283.51,4.59,45.3,stagnant,TRUE
consultations,2019-W07,week,CH,country,5 - 14,agegroup_ili_ari,all,3369.6,20187.7,1296.6,391.33,6.09,12.6,stagnant,TRUE
consultations,2019-W07,week,CH,country,65+,agegroup_ili_ari,all,3260.8,30668,4254.8,202.17,1.46,12.2,rising,TRUE
consultations,2019-W07,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W08,week,CH,country,0 - 4,agegroup_ili_ari,all,3369.6,11609.3,1401.6,766.63,6.35,16.5,stagnant,TRUE
consultations,2019-W08,week,CH,country,15 - 29,agegroup_ili_ari,all,3139.6,28640.6,1411.2,212.98,4.32,15.4,falling,TRUE
consultations,2019-W08,week,CH,country,30 - 64,agegroup_ili_ari,all,9074.6,78814.1,4949.1,213.16,3.39,44.5,falling,TRUE
consultations,2019-W08,week,CH,country,5 - 14,agegroup_ili_ari,all,2991.3,21877,1350.9,347.4,5.63,14.7,falling,TRUE
consultations,2019-W08,week,CH,country,65+,agegroup_ili_ari,all,1835,29884.7,4205.2,113.77,0.81,9,falling,TRUE
consultations,2019-W08,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W09,week,CH,country,0 - 4,agegroup_ili_ari,all,1943.2,9047.4,1088.9,442.11,3.67,11.7,falling,TRUE
consultations,2019-W09,week,CH,country,15 - 29,agegroup_ili_ari,all,2856.1,27354.5,1306.3,193.75,4.06,17.2,stagnant,TRUE
consultations,2019-W09,week,CH,country,30 - 64,agegroup_ili_ari,all,7541.2,78467.1,4792.8,177.14,2.9,45.5,falling,TRUE
consultations,2019-W09,week,CH,country,5 - 14,agegroup_ili_ari,all,1959.7,17575.7,1076.3,227.59,3.72,11.8,falling,TRUE
consultations,2019-W09,week,CH,country,65+,agegroup_ili_ari,all,2272.7,29806.8,4096.7,140.91,1.03,13.7,stagnant,TRUE
consultations,2019-W09,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W10,week,CH,country,0 - 4,agegroup_ili_ari,all,1390.4,9483.3,1104.2,316.34,2.72,11.9,falling,TRUE
consultations,2019-W10,week,CH,country,15 - 29,agegroup_ili_ari,all,2568.6,24103.3,1172,174.25,3.58,22.1,falling,TRUE
consultations,2019-W10,week,CH,country,30 - 64,agegroup_ili_ari,all,4946.4,66271.5,4139.6,116.19,1.86,42.5,falling,TRUE
consultations,2019-W10,week,CH,country,5 - 14,agegroup_ili_ari,all,1122.5,17643.5,1067,130.36,2.16,9.6,falling,TRUE
consultations,2019-W10,week,CH,country,65+,agegroup_ili_ari,all,1617.4,24929.6,3496.2,100.28,0.72,13.9,falling,TRUE
consultations,2019-W10,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W11,week,CH,country,0 - 4,agegroup_ili_ari,all,1236.8,8884.1,1123.9,281.4,2.22,13.2,falling,TRUE
consultations,2019-W11,week,CH,country,15 - 29,agegroup_ili_ari,all,1961.6,25550.6,1287.9,133.07,2.64,20.9,falling,TRUE
consultations,2019-W11,week,CH,country,30 - 64,agegroup_ili_ari,all,3852.3,71834.2,4670,90.49,1.39,41.1,falling,TRUE
consultations,2019-W11,week,CH,country,5 - 14,agegroup_ili_ari,all,1379.1,16857.9,1064.7,160.16,2.54,14.7,stagnant,TRUE
consultations,2019-W11,week,CH,country,65+,agegroup_ili_ari,all,947.4,27237.6,3984.5,58.74,0.4,10.1,falling,TRUE
consultations,2019-W11,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W12,week,CH,country,0 - 4,agegroup_ili_ari,all,605.9,10156.2,1222.2,137.85,1.15,9.1,falling,TRUE
consultations,2019-W12,week,CH,country,15 - 29,agegroup_ili_ari,all,1590.9,26872.1,1305.6,107.92,2.22,23.9,falling,TRUE
consultations,2019-W12,week,CH,country,30 - 64,agegroup_ili_ari,all,3247,74737.2,4650.3,76.27,1.23,48.8,falling,TRUE
consultations,2019-W12,week,CH,country,5 - 14,agegroup_ili_ari,all,585,19133.3,1184,67.94,1.1,8.8,falling,TRUE
consultations,2019-W12,week,CH,country,65+,agegroup_ili_ari,all,627.6,28270.7,3950.9,38.91,0.28,9.4,falling,TRUE
consultations,2019-W12,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W13,week,CH,country,0 - 4,agegroup_ili_ari,all,208.1,10561.2,1146,47.34,0.44,5.3,falling,TRUE
consultations,2019-W13,week,CH,country,15 - 29,agegroup_ili_ari,all,931.1,30081.1,1372.2,63.16,1.38,23.8,falling,TRUE
consultations,2019-W13,week,CH,country,30 - 64,agegroup_ili_ari,all,1857,84831.3,4952.2,43.62,0.75,47.4,falling,TRUE
consultations,2019-W13,week,CH,country,5 - 14,agegroup_ili_ari,all,470.2,20142.4,1135.5,54.61,0.97,12,falling,TRUE
consultations,2019-W13,week,CH,country,65+,agegroup_ili_ari,all,452.1,32109.7,4213.1,28.03,0.21,11.5,falling,TRUE
consultations,2019-W13,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W14,week,CH,country,0 - 4,agegroup_ili_ari,all,35.1,12516.8,1289,7.99,0.08,1.7,falling,TRUE
consultations,2019-W14,week,CH,country,15 - 29,agegroup_ili_ari,all,441.2,30072.9,1316.4,29.93,0.68,21.9,falling,TRUE
consultations,2019-W14,week,CH,country,30 - 64,agegroup_ili_ari,all,1141.4,82069.5,4631.7,26.81,0.47,56.6,falling,TRUE
consultations,2019-W14,week,CH,country,5 - 14,agegroup_ili_ari,all,36.8,23436.3,1239.4,4.27,0.08,1.8,falling,TRUE
consultations,2019-W14,week,CH,country,65+,agegroup_ili_ari,all,362.6,31134.5,3961.4,22.48,0.18,18,falling,TRUE
consultations,2019-W14,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W15,week,CH,country,0 - 4,agegroup_ili_ari,all,145.2,12107.9,1218.7,33.04,0.33,7.2,stagnant,TRUE
consultations,2019-W15,week,CH,country,15 - 29,agegroup_ili_ari,all,328,31466.8,1357.7,22.25,0.52,16.2,falling,TRUE
consultations,2019-W15,week,CH,country,30 - 64,agegroup_ili_ari,all,1023,87408.9,4879.4,24.03,0.43,50.7,falling,TRUE
consultations,2019-W15,week,CH,country,5 - 14,agegroup_ili_ari,all,37.5,22919.4,1186.3,4.36,0.08,1.9,stagnant,TRUE
consultations,2019-W15,week,CH,country,65+,agegroup_ili_ari,all,485.3,33233.5,4174.9,30.09,0.24,24,stagnant,TRUE
consultations,2019-W15,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W16,week,CH,country,0 - 4,agegroup_ili_ari,all,0,8522.3,811.3,0,0,0,falling,TRUE
consultations,2019-W16,week,CH,country,15 - 29,agegroup_ili_ari,all,311.5,23667.2,985.4,21.13,0.51,41.1,stagnant,TRUE
consultations,2019-W16,week,CH,country,30 - 64,agegroup_ili_ari,all,446.2,66823.4,3606.7,10.48,0.19,58.9,falling,TRUE
consultations,2019-W16,week,CH,country,5 - 14,agegroup_ili_ari,all,0,16293,802.6,0,0,0,falling,TRUE
consultations,2019-W16,week,CH,country,65+,agegroup_ili_ari,all,0,25412,3044,0,0,0,falling,TRUE
consultations,2019-W16,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W17,week,CH,country,0 - 4,agegroup_ili_ari,all,0,6976.1,692,0,0,0,falling,TRUE
consultations,2019-W17,week,CH,country,15 - 29,agegroup_ili_ari,all,223.5,19788.1,847.4,15.16,0.35,49.6,falling,TRUE
consultations,2019-W17,week,CH,country,30 - 64,agegroup_ili_ari,all,227.3,56182.2,3101.1,5.34,0.1,50.4,falling,TRUE
consultations,2019-W17,week,CH,country,5 - 14,agegroup_ili_ari,all,0,13494.5,682.9,0,0,0,falling,TRUE
consultations,2019-W17,week,CH,country,65+,agegroup_ili_ari,all,0,21262.7,2644.6,0,0,0,falling,TRUE
consultations,2019-W17,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W18,week,CH,country,0 - 4,agegroup_ili_ari,all,47.1,9326,915.6,10.72,0.11,12.7,rising,TRUE
consultations,2019-W18,week,CH,country,15 - 29,agegroup_ili_ari,all,108.6,27150,1151.7,7.37,0.17,29.4,falling,TRUE
consultations,2019-W18,week,CH,country,30 - 64,agegroup_ili_ari,all,166,76948.3,4263.3,3.9,0.07,44.9,falling,TRUE
consultations,2019-W18,week,CH,country,5 - 14,agegroup_ili_ari,all,48,17942.9,896.9,5.57,0.11,13,rising,TRUE
consultations,2019-W18,week,CH,country,65+,agegroup_ili_ari,all,0,29244.4,3658.5,0,0,0,falling,TRUE
consultations,2019-W18,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W19,week,CH,country,0 - 4,agegroup_ili_ari,all,38.7,11357.3,1209.8,8.8,0.08,11.5,stagnant,TRUE
consultations,2019-W19,week,CH,country,15 - 29,agegroup_ili_ari,all,96.7,30476.8,1394.2,6.56,0.14,28.8,falling,TRUE
consultations,2019-W19,week,CH,country,30 - 64,agegroup_ili_ari,all,200.1,85065.2,5001,4.7,0.08,59.6,stagnant,TRUE
consultations,2019-W19,week,CH,country,5 - 14,agegroup_ili_ari,all,0,21565.5,1190.4,0,0,0,falling,TRUE
consultations,2019-W19,week,CH,country,65+,agegroup_ili_ari,all,0,32317.5,4263.6,0,0,0,falling,TRUE
consultations,2019-W19,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W20,week,CH,country,0 - 4,agegroup_ili_ari,all,0,10508.2,1152.7,0,0,0,falling,TRUE
consultations,2019-W20,week,CH,country,15 - 29,agegroup_ili_ari,all,51.4,28654.9,1303.8,3.49,0.08,16.2,falling,TRUE
consultations,2019-W20,week,CH,country,30 - 64,agegroup_ili_ari,all,212.4,80231.5,4709.5,4.99,0.08,67.1,stagnant,TRUE
consultations,2019-W20,week,CH,country,5 - 14,agegroup_ili_ari,all,0,19936.2,1126.6,0,0,0,falling,TRUE
consultations,2019-W20,week,CH,country,65+,agegroup_ili_ari,all,52.9,30464.8,4021.4,3.28,0.02,16.7,rising,TRUE
consultations,2019-W20,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W21,week,CH,country,0 - 4,agegroup_ili_ari,all,43.7,10059.7,1069.8,9.94,0.09,29.8,rising,TRUE
consultations,2019-W21,week,CH,country,15 - 29,agegroup_ili_ari,all,0,29225.6,1261.1,0,0,0,falling,TRUE
consultations,2019-W21,week,CH,country,30 - 64,agegroup_ili_ari,all,103,82619.9,4580.7,2.42,0.04,70.2,falling,TRUE
consultations,2019-W21,week,CH,country,5 - 14,agegroup_ili_ari,all,0,19199.5,1048.8,0,0,0,falling,TRUE
consultations,2019-W21,week,CH,country,65+,agegroup_ili_ari,all,0,31362.1,3921.5,0,0,0,falling,TRUE
consultations,2019-W21,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W22,week,CH,country,0 - 4,agegroup_ili_ari,all,0,7218.5,779.3,0,0,0,falling,TRUE
consultations,2019-W22,week,CH,country,15 - 29,agegroup_ili_ari,all,0,22426.9,993.9,0,0,0,falling,TRUE
consultations,2019-W22,week,CH,country,30 - 64,agegroup_ili_ari,all,132.8,64071.3,3656,3.12,0.05,100,stagnant,TRUE
consultations,2019-W22,week,CH,country,5 - 14,agegroup_ili_ari,all,0,13782.5,757.2,0,0,0,falling,TRUE
consultations,2019-W22,week,CH,country,65+,agegroup_ili_ari,all,0,24352.7,3134.7,0,0,0,falling,TRUE
consultations,2019-W22,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W23,week,CH,country,0 - 4,agegroup_ili_ari,all,0,9145.6,1006.6,0,0,0,falling,TRUE
consultations,2019-W23,week,CH,country,15 - 29,agegroup_ili_ari,all,54.2,27209.5,1266.2,3.68,0.08,20.2,rising,TRUE
consultations,2019-W23,week,CH,country,30 - 64,agegroup_ili_ari,all,164.8,77559.5,4634.4,3.87,0.06,61.4,rising,TRUE
consultations,2019-W23,week,CH,country,5 - 14,agegroup_ili_ari,all,49.4,17436.5,989.2,5.74,0.1,18.4,rising,TRUE
consultations,2019-W23,week,CH,country,65+,agegroup_ili_ari,all,0,29347.4,3913.6,0,0,0,falling,TRUE
consultations,2019-W23,week,CH,country,unknown,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2019-W24,week,CH,country,0 - 4,agegroup_ili_ari,all,0,8730.3,957.8,0,0,0,falling,TRUE
consultations,2019-W24,week,CH,country,15 - 29,agegroup_ili_ari,all,0,23917.4,1098.4,0,0,0,falling,TRUE
consultations,2019-W24,week,CH,country,30 - 64,agegroup_ili_ari,all,126.9,67200.1,3979.4,2.98,0.05,71,stagnant,TRUE
